Time,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Cause,Hour,Minute,Second
0:12:14,39.2,22.0,71,108,443,OFF,electrical/clothing,0,12,14
0:12:16,39.2,22.0,71,116,447,OFF,electrical/clothing,0,12,16
0:12:18,39.2,22.0,71,112,445,OFF,electrical/clothing,0,12,18
0:12:20,39.1,22.0,71,109,439,OFF,electrical/clothing,0,12,20
0:12:22,39.1,22.0,71,116,440,OFF,electrical/clothing,0,12,22
0:12:24,39.2,22.0,71,109,445,OFF,electrical/clothing,0,12,24
0:12:26,39.2,22.0,71,113,451,OFF,electrical/clothing,0,12,26
0:12:28,39.2,22.0,71,113,452,OFF,electrical/clothing,0,12,28
0:12:30,39.1,22.0,71,114,443,OFF,electrical/clothing,0,12,30
0:12:32,39.2,22.0,71,117,449,OFF,electrical/clothing,0,12,32
0:12:34,39.2,22.0,71,112,447,OFF,electrical/clothing,0,12,34
0:12:36,39.2,22.0,71,118,450,OFF,electrical/clothing,0,12,36
0:12:38,39.2,22.0,71,119,446,OFF,electrical/clothing,0,12,38
0:12:40,39.2,22.0,71,118,443,OFF,electrical/clothing,0,12,40
0:12:42,39.2,22.0,71,119,448,OFF,electrical/clothing,0,12,42
0:12:44,39.2,22.0,72,117,445,OFF,electrical/clothing,0,12,44
0:12:46,39.2,22.0,71,110,433,OFF,electrical/clothing,0,12,46
0:12:48,39.2,22.0,71,114,442,OFF,electrical/clothing,0,12,48
0:12:50,39.2,22.0,71,111,444,OFF,electrical/clothing,0,12,50
0:12:52,39.1,22.0,71,110,446,OFF,electrical/clothing,0,12,52
0:12:54,39.1,22.0,71,114,443,OFF,electrical/clothing,0,12,54
0:12:56,39.1,22.0,71,115,447,OFF,electrical/clothing,0,12,56
0:12:58,39.1,22.0,71,115,445,OFF,electrical/clothing,0,12,58
0:13:00,39.1,22.0,71,118,440,OFF,electrical/clothing,0,13,0
0:13:02,39.1,22.0,71,109,432,OFF,electrical/clothing,0,13,2
0:13:04,39.2,22.0,71,106,437,OFF,electrical/clothing,0,13,4
0:13:06,39.2,22.0,71,112,443,OFF,electrical/clothing,0,13,6
0:13:08,39.2,22.0,71,115,448,OFF,electrical/clothing,0,13,8
0:13:10,39.1,22.0,71,119,438,OFF,electrical/clothing,0,13,10
0:13:12,39.2,22.0,71,109,436,OFF,electrical/clothing,0,13,12
0:13:14,39.1,22.0,71,109,435,OFF,electrical/clothing,0,13,14
0:13:16,39.1,22.0,71,116,440,OFF,electrical/clothing,0,13,16
0:13:18,39.2,22.0,71,113,436,OFF,electrical/clothing,0,13,18
0:13:20,39.1,22.0,71,111,446,OFF,electrical/clothing,0,13,20
0:13:22,39.1,22.0,71,109,444,OFF,electrical/clothing,0,13,22
0:13:24,39.1,22.0,71,113,448,OFF,electrical/clothing,0,13,24
0:13:26,39.1,22.0,72,116,452,OFF,electrical/clothing,0,13,26
0:13:28,39.1,22.0,71,114,442,OFF,electrical/clothing,0,13,28
0:13:30,39.1,22.0,72,118,445,OFF,electrical/clothing,0,13,30
0:13:32,39.2,22.0,71,117,451,OFF,electrical/clothing,0,13,32
0:13:34,39.2,22.0,72,112,451,OFF,electrical/clothing,0,13,34
0:13:36,39.2,22.0,71,115,435,OFF,electrical/clothing,0,13,36
0:13:38,39.2,22.0,71,115,438,OFF,electrical/clothing,0,13,38
0:13:40,39.2,22.1,71,114,432,OFF,electrical/clothing,0,13,40
0:13:42,39.2,22.0,71,119,435,OFF,electrical/clothing,0,13,42
0:13:44,39.2,22.0,72,119,443,OFF,electrical/clothing,0,13,44
0:13:46,39.2,22.0,71,123,445,OFF,electrical/clothing,0,13,46
0:13:48,39.2,22.0,71,118,443,OFF,electrical/clothing,0,13,48
0:13:50,39.2,22.0,72,123,440,OFF,electrical/clothing,0,13,50
0:13:52,39.2,22.0,72,122,444,OFF,electrical/clothing,0,13,52
0:13:54,39.2,22.0,71,121,442,OFF,electrical/clothing,0,13,54
0:13:56,39.2,22.0,71,117,442,OFF,electrical/clothing,0,13,56
0:13:58,39.2,22.0,71,120,443,OFF,electrical/clothing,0,13,58
0:14:00,39.2,22.0,71,119,434,OFF,electrical/clothing,0,14,0
0:14:02,39.2,22.0,71,118,449,OFF,electrical/clothing,0,14,2
0:14:04,39.2,22.0,71,116,444,OFF,electrical/clothing,0,14,4
0:14:06,39.2,22.0,71,113,440,OFF,electrical/clothing,0,14,6
0:14:08,39.2,22.0,71,118,442,OFF,electrical/clothing,0,14,8
0:14:10,39.2,22.0,71,120,441,OFF,electrical/clothing,0,14,10
0:14:12,39.2,22.0,72,120,445,OFF,electrical/clothing,0,14,12
0:14:14,39.2,22.0,71,116,433,OFF,electrical/clothing,0,14,14
0:14:16,39.2,22.0,71,116,441,OFF,electrical/clothing,0,14,16
0:14:18,39.2,22.0,72,118,445,OFF,electrical/clothing,0,14,18
0:14:20,39.2,22.0,72,122,444,OFF,electrical/clothing,0,14,20
0:14:22,39.2,22.0,72,125,445,OFF,electrical/clothing,0,14,22
0:14:24,39.2,22.0,71,119,440,OFF,electrical/clothing,0,14,24
0:14:26,39.2,22.0,71,122,447,OFF,electrical/clothing,0,14,26
0:14:28,39.2,22.0,71,124,449,OFF,electrical/clothing,0,14,28
0:14:30,39.2,22.0,72,124,448,OFF,electrical/clothing,0,14,30
0:14:32,39.2,22.0,72,124,448,OFF,electrical/clothing,0,14,32
0:14:34,39.2,22.0,72,123,442,OFF,electrical/clothing,0,14,34
0:14:36,39.2,22.0,71,121,440,OFF,electrical/clothing,0,14,36
0:14:38,39.2,22.0,72,124,450,OFF,electrical/clothing,0,14,38
0:14:40,39.2,22.0,71,123,446,OFF,electrical/clothing,0,14,40
0:14:42,39.2,22.0,71,123,449,OFF,electrical/clothing,0,14,42
0:14:44,39.2,22.0,72,124,444,OFF,electrical/clothing,0,14,44
0:14:46,39.2,22.0,71,129,454,OFF,electrical/clothing,0,14,46
0:14:48,39.2,22.0,72,128,441,OFF,electrical/clothing,0,14,48
0:14:50,39.2,22.0,71,127,437,OFF,electrical/clothing,0,14,50
0:14:52,39.2,22.0,72,130,441,OFF,electrical/clothing,0,14,52
0:14:54,39.2,22.0,72,122,443,OFF,electrical/clothing,0,14,54
0:14:56,39.2,22.0,71,129,441,OFF,electrical/clothing,0,14,56
0:14:58,39.2,22.0,72,122,444,OFF,electrical/clothing,0,14,58
0:15:00,39.2,22.0,71,123,442,OFF,electrical/clothing,0,15,0
0:15:02,39.2,22.0,71,123,446,OFF,electrical/clothing,0,15,2
0:15:04,39.3,22.1,72,120,445,OFF,electrical/clothing,0,15,4
0:15:06,39.2,22.0,72,126,436,OFF,electrical/clothing,0,15,6
0:15:08,39.3,22.1,71,123,440,OFF,electrical/clothing,0,15,8
0:15:10,39.2,22.0,71,129,440,OFF,electrical/clothing,0,15,10
0:15:12,39.3,22.1,72,131,442,OFF,electrical/clothing,0,15,12
0:15:14,39.2,22.0,72,128,437,OFF,electrical/clothing,0,15,14
0:15:16,39.2,22.1,72,129,441,OFF,electrical/clothing,0,15,16
0:15:18,39.2,22.0,71,128,435,OFF,electrical/clothing,0,15,18
0:15:20,39.2,22.1,71,123,436,OFF,electrical/clothing,0,15,20
0:15:22,39.2,22.1,72,127,444,OFF,electrical/clothing,0,15,22
0:15:24,39.1,22.0,72,126,441,OFF,electrical/clothing,0,15,24
0:15:26,39.2,22.1,71,127,443,OFF,electrical/clothing,0,15,26
0:15:28,39.2,22.1,72,129,444,OFF,electrical/clothing,0,15,28
0:15:30,39.2,22.1,72,129,440,OFF,electrical/clothing,0,15,30
0:15:32,39.2,22.1,71,137,443,OFF,electrical/clothing,0,15,32
0:15:34,39.2,22.0,72,134,440,OFF,electrical/clothing,0,15,34
0:15:36,39.2,22.1,72,132,443,OFF,electrical/clothing,0,15,36
0:15:38,39.2,22.1,72,129,435,OFF,electrical/clothing,0,15,38
0:15:40,39.2,22.1,72,129,441,OFF,electrical/clothing,0,15,40
0:15:42,39.1,22.0,72,129,440,OFF,electrical/clothing,0,15,42
0:15:44,39.2,22.1,72,130,435,OFF,electrical/clothing,0,15,44
0:15:46,39.1,22.0,72,127,430,OFF,electrical/clothing,0,15,46
0:15:48,39.2,22.1,72,125,430,OFF,electrical/clothing,0,15,48
0:15:50,39.2,22.1,72,130,442,OFF,electrical/clothing,0,15,50
0:15:52,39.2,22.1,72,129,435,OFF,electrical/clothing,0,15,52
0:15:54,39.2,22.1,72,122,430,OFF,electrical/clothing,0,15,54
0:15:56,39.3,22.1,72,122,433,OFF,electrical/clothing,0,15,56
0:15:58,39.2,22.0,72,126,439,OFF,electrical/clothing,0,15,58
0:16:00,39.2,22.0,72,127,435,OFF,electrical/clothing,0,16,0
0:16:02,39.3,22.1,72,129,436,OFF,electrical/clothing,0,16,2
0:16:04,39.3,22.1,71,128,442,OFF,electrical/clothing,0,16,4
0:16:06,39.3,22.1,72,129,445,OFF,electrical/clothing,0,16,6
0:16:08,39.3,22.1,72,131,439,OFF,electrical/clothing,0,16,8
0:16:10,39.3,22.1,72,127,436,OFF,electrical/clothing,0,16,10
0:16:12,39.3,22.1,72,127,435,OFF,electrical/clothing,0,16,12
0:16:14,39.3,22.1,72,125,436,OFF,electrical/clothing,0,16,14
0:16:16,39.3,22.1,72,125,436,OFF,electrical/clothing,0,16,16
0:16:18,39.3,22.1,72,132,446,OFF,electrical/clothing,0,16,18
0:16:20,39.3,22.1,72,129,446,OFF,electrical/clothing,0,16,20
0:16:22,39.3,22.1,72,130,441,OFF,electrical/clothing,0,16,22
0:16:24,39.3,22.1,72,131,438,OFF,electrical/clothing,0,16,24
0:16:26,39.3,22.1,72,133,450,OFF,electrical/clothing,0,16,26
0:16:28,39.3,22.1,72,132,440,OFF,electrical/clothing,0,16,28
0:16:30,39.2,22.1,72,137,445,OFF,electrical/clothing,0,16,30
0:16:32,39.3,22.1,72,131,438,OFF,electrical/clothing,0,16,32
0:16:34,39.3,22.1,72,130,437,OFF,electrical/clothing,0,16,34
0:16:36,39.3,22.1,72,135,450,OFF,electrical/clothing,0,16,36
0:16:38,39.2,22.1,72,130,440,OFF,electrical/clothing,0,16,38
0:16:40,39.2,22.1,72,134,449,OFF,electrical/clothing,0,16,40
0:16:42,39.2,22.1,72,137,450,OFF,electrical/clothing,0,16,42
0:16:44,39.2,22.1,72,137,453,OFF,electrical/clothing,0,16,44
0:16:46,39.2,22.1,72,138,444,OFF,electrical/clothing,0,16,46
0:16:48,39.3,22.1,72,133,438,OFF,electrical/clothing,0,16,48
0:16:50,39.3,22.1,72,132,437,OFF,electrical/clothing,0,16,50
0:16:52,39.3,22.1,72,127,434,OFF,electrical/clothing,0,16,52
0:16:54,39.3,22.1,72,133,441,OFF,electrical/clothing,0,16,54
0:16:56,39.2,22.1,72,134,445,OFF,electrical/clothing,0,16,56
0:16:58,39.2,22.1,72,134,440,OFF,electrical/clothing,0,16,58
0:17:00,39.2,22.1,72,135,442,OFF,electrical/clothing,0,17,0
0:17:02,39.2,22.1,72,133,446,OFF,electrical/clothing,0,17,2
0:17:04,39.2,22.1,72,133,439,OFF,electrical/clothing,0,17,4
0:17:06,39.2,22.1,72,134,429,OFF,electrical/clothing,0,17,6
0:17:08,39.2,22.1,72,132,442,OFF,electrical/clothing,0,17,8
0:17:10,39.2,22.1,72,135,434,OFF,electrical/clothing,0,17,10
0:17:12,39.2,22.1,72,134,439,OFF,electrical/clothing,0,17,12
0:17:14,39.2,22.1,72,129,439,OFF,electrical/clothing,0,17,14
0:17:16,39.2,22.1,72,134,430,OFF,electrical/clothing,0,17,16
0:17:18,39.2,22.1,72,137,435,OFF,electrical/clothing,0,17,18
0:17:20,39.2,22.1,72,130,429,OFF,electrical/clothing,0,17,20
0:17:22,39.2,22.1,72,127,427,OFF,electrical/clothing,0,17,22
0:17:24,39.2,22.1,72,128,427,OFF,electrical/clothing,0,17,24
0:17:26,39.2,22.1,72,127,426,OFF,electrical/clothing,0,17,26
0:17:28,39.2,22.1,72,132,420,OFF,electrical/clothing,0,17,28
0:17:30,39.2,22.1,72,128,430,OFF,electrical/clothing,0,17,30
0:17:32,39.2,22.1,72,130,427,OFF,electrical/clothing,0,17,32
0:17:34,39.2,22.1,72,125,416,OFF,electrical/clothing,0,17,34
0:17:36,39.2,22.1,72,129,420,OFF,electrical/clothing,0,17,36
0:17:38,39.2,22.1,72,128,426,OFF,electrical/clothing,0,17,38
0:17:40,39.2,22.1,72,131,432,OFF,electrical/clothing,0,17,40
0:17:42,39.2,22.1,72,134,439,OFF,electrical/clothing,0,17,42
0:17:44,39.2,22.1,72,129,432,OFF,electrical/clothing,0,17,44
0:17:46,39.2,22.1,72,132,430,OFF,electrical/clothing,0,17,46
0:17:48,39.2,22.1,72,128,425,OFF,electrical/clothing,0,17,48
0:17:50,39.2,22.1,72,128,434,OFF,electrical/clothing,0,17,50
0:17:52,39.2,22.1,72,130,438,OFF,electrical/clothing,0,17,52
0:17:54,39.2,22.1,73,135,433,OFF,electrical/clothing,0,17,54
0:17:56,39.2,22.1,72,132,435,OFF,electrical/clothing,0,17,56
0:17:58,39.2,22.1,73,131,434,OFF,electrical/clothing,0,17,58
0:18:00,39.2,22.1,72,132,433,OFF,electrical/clothing,0,18,0
0:18:02,39.2,22.1,72,135,437,OFF,electrical/clothing,0,18,2
0:18:04,39.2,22.1,72,139,444,OFF,electrical/clothing,0,18,4
0:18:06,39.2,22.1,72,139,436,OFF,electrical/clothing,0,18,6
0:18:08,39.1,22.1,72,140,443,OFF,electrical/clothing,0,18,8
0:18:10,39.2,22.1,73,131,433,OFF,electrical/clothing,0,18,10
0:18:12,39.2,22.1,72,137,432,OFF,electrical/clothing,0,18,12
0:18:14,39.2,22.1,72,136,432,OFF,electrical/clothing,0,18,14
0:18:16,39.2,22.1,72,136,436,OFF,electrical/clothing,0,18,16
0:18:18,39.2,22.1,72,135,433,OFF,electrical/clothing,0,18,18
0:18:20,39.2,22.1,72,135,435,OFF,electrical/clothing,0,18,20
0:18:22,39.2,22.1,72,134,431,OFF,electrical/clothing,0,18,22
0:18:24,39.2,22.1,72,139,438,OFF,electrical/clothing,0,18,24
0:18:26,39.2,22.1,72,130,435,OFF,electrical/clothing,0,18,26
0:18:28,39.2,22.1,72,136,444,OFF,electrical/clothing,0,18,28
0:18:30,39.2,22.1,72,137,436,OFF,electrical/clothing,0,18,30
0:18:32,39.2,22.1,72,131,434,OFF,electrical/clothing,0,18,32
0:18:34,39.2,22.1,72,140,437,OFF,electrical/clothing,0,18,34
0:18:36,39.2,22.1,72,140,439,OFF,electrical/clothing,0,18,36
0:18:38,39.2,22.1,72,139,432,OFF,electrical/clothing,0,18,38
0:18:40,39.2,22.1,73,142,435,OFF,electrical/clothing,0,18,40
0:18:42,39.2,22.1,72,136,439,OFF,electrical/clothing,0,18,42
0:18:44,39.2,22.1,72,136,429,OFF,electrical/clothing,0,18,44
0:18:46,39.2,22.1,72,139,438,OFF,electrical/clothing,0,18,46
0:18:48,39.2,22.1,72,136,435,OFF,electrical/clothing,0,18,48
0:18:50,39.2,22.1,72,139,445,OFF,electrical/clothing,0,18,50
0:18:52,39.2,22.1,72,140,439,OFF,electrical/clothing,0,18,52
0:18:54,39.2,22.1,73,144,444,OFF,electrical/clothing,0,18,54
0:18:56,39.2,22.1,72,143,434,OFF,electrical/clothing,0,18,56
0:18:58,39.2,22.1,72,137,434,OFF,electrical/clothing,0,18,58
0:19:00,39.2,22.1,72,139,431,OFF,electrical/clothing,0,19,0
0:19:02,39.2,22.1,72,137,432,OFF,electrical/clothing,0,19,2
0:19:04,39.2,22.1,72,141,433,OFF,electrical/clothing,0,19,4
0:19:06,39.2,22.1,72,144,435,OFF,electrical/clothing,0,19,6
0:19:08,39.2,22.1,72,134,425,OFF,electrical/clothing,0,19,8
0:19:10,39.2,22.1,72,142,428,OFF,electrical/clothing,0,19,10
0:19:12,39.2,22.1,72,144,436,OFF,electrical/clothing,0,19,12
0:19:14,39.2,22.1,73,131,430,OFF,electrical/clothing,0,19,14
0:19:16,39.2,22.1,73,138,435,OFF,electrical/clothing,0,19,16
0:19:18,39.2,22.1,72,138,433,OFF,electrical/clothing,0,19,18
0:19:20,39.2,22.1,72,139,426,OFF,electrical/clothing,0,19,20
0:19:22,39.2,22.1,72,135,427,OFF,electrical/clothing,0,19,22
0:19:24,39.2,22.1,72,135,425,OFF,electrical/clothing,0,19,24
0:19:26,39.2,22.1,72,134,425,OFF,electrical/clothing,0,19,26
0:19:28,39.2,22.1,72,132,433,OFF,electrical/clothing,0,19,28
0:19:30,39.2,22.1,72,138,433,OFF,electrical/clothing,0,19,30
0:19:32,39.2,22.1,72,134,427,OFF,electrical/clothing,0,19,32
0:19:34,39.2,22.1,73,144,430,OFF,electrical/clothing,0,19,34
0:19:36,39.2,22.1,72,138,426,OFF,electrical/clothing,0,19,36
0:19:38,39.2,22.1,73,134,427,OFF,electrical/clothing,0,19,38
0:19:40,39.2,22.1,73,139,431,OFF,electrical/clothing,0,19,40
0:19:42,39.2,22.1,72,134,432,OFF,electrical/clothing,0,19,42
0:19:44,39.2,22.1,72,135,426,OFF,electrical/clothing,0,19,44
0:19:46,39.2,22.1,73,139,426,OFF,electrical/clothing,0,19,46
0:19:48,39.2,22.1,73,140,428,OFF,electrical/clothing,0,19,48
0:19:50,39.2,22.1,73,139,431,OFF,electrical/clothing,0,19,50
0:19:52,39.2,22.1,72,139,432,OFF,electrical/clothing,0,19,52
0:19:54,39.2,22.1,73,140,428,OFF,electrical/clothing,0,19,54
0:19:56,39.2,22.1,72,137,433,OFF,electrical/clothing,0,19,56
0:19:58,39.2,22.1,73,138,432,OFF,electrical/clothing,0,19,58
0:20:00,39.3,22.1,72,139,426,OFF,electrical/clothing,0,20,0
0:20:02,39.3,22.1,72,137,430,OFF,electrical/clothing,0,20,2
0:20:04,39.3,22.1,73,142,428,OFF,electrical/clothing,0,20,4
0:20:06,39.3,22.1,73,138,425,OFF,electrical/clothing,0,20,6
0:20:08,39.3,22.1,73,143,428,OFF,electrical/clothing,0,20,8
0:20:10,39.3,22.1,72,144,431,OFF,electrical/clothing,0,20,10
0:20:12,39.3,22.1,72,144,437,OFF,electrical/clothing,0,20,12
0:20:14,39.3,22.1,73,144,441,OFF,electrical/clothing,0,20,14
0:20:16,39.3,22.1,72,148,434,OFF,electrical/clothing,0,20,16
0:20:18,39.3,22.1,72,139,433,OFF,electrical/clothing,0,20,18
0:20:20,39.3,22.1,72,139,427,OFF,electrical/clothing,0,20,20
0:20:22,39.3,22.1,72,148,430,OFF,electrical/clothing,0,20,22
0:20:24,39.3,22.1,72,142,426,OFF,electrical/clothing,0,20,24
0:20:26,39.3,22.1,72,142,434,OFF,electrical/clothing,0,20,26
0:20:28,39.3,22.1,72,145,421,OFF,electrical/clothing,0,20,28
0:20:30,39.3,22.1,72,141,422,OFF,electrical/clothing,0,20,30
0:20:32,39.3,22.1,72,138,429,OFF,electrical/clothing,0,20,32
0:20:34,39.3,22.1,72,139,431,OFF,electrical/clothing,0,20,34
0:20:36,39.2,22.1,72,142,429,OFF,electrical/clothing,0,20,36
0:20:38,39.3,22.1,72,140,427,OFF,electrical/clothing,0,20,38
0:20:40,39.3,22.1,72,140,426,OFF,electrical/clothing,0,20,40
0:20:42,39.3,22.1,72,137,421,OFF,electrical/clothing,0,20,42
0:20:44,39.3,22.1,72,138,429,OFF,electrical/clothing,0,20,44
0:20:46,39.3,22.1,73,134,431,OFF,electrical/clothing,0,20,46
0:20:48,39.4,22.1,72,143,434,OFF,electrical/clothing,0,20,48
0:20:50,39.5,22.1,73,139,435,OFF,electrical/clothing,0,20,50
0:20:52,39.6,22.1,73,144,439,OFF,electrical/clothing,0,20,52
0:20:54,39.7,22.1,73,143,448,OFF,electrical/clothing,0,20,54
0:20:56,39.8,22.1,73,143,444,OFF,electrical/clothing,0,20,56
0:20:58,39.8,22.1,74,149,451,OFF,electrical/clothing,0,20,58
0:21:00,39.8,22.1,73,149,445,OFF,electrical/clothing,0,21,0
0:21:02,39.9,22.1,74,152,446,OFF,electrical/clothing,0,21,2
0:21:04,39.9,22.1,74,149,449,OFF,electrical/clothing,0,21,4
0:21:06,40.0,22.1,74,149,454,OFF,electrical/clothing,0,21,6
0:21:08,40.0,22.1,74,148,449,OFF,electrical/clothing,0,21,8
0:21:10,40.0,22.1,74,152,451,OFF,electrical/clothing,0,21,10
0:21:12,40.0,22.1,74,155,455,OFF,electrical/clothing,0,21,12
0:21:14,40.0,22.1,74,156,457,OFF,electrical/clothing,0,21,14
0:21:16,40.0,22.1,74,164,455,OFF,electrical/clothing,0,21,16
0:21:18,40.0,22.1,74,158,457,OFF,electrical/clothing,0,21,18
0:21:20,40.0,22.1,74,157,460,OFF,electrical/clothing,0,21,20
0:21:22,40.0,22.1,74,153,460,OFF,electrical/clothing,0,21,22
0:21:24,40.1,22.1,74,161,460,OFF,electrical/clothing,0,21,24
0:21:26,40.1,22.1,74,161,456,OFF,electrical/clothing,0,21,26
0:21:28,40.2,22.1,75,159,453,OFF,electrical/clothing,0,21,28
0:21:30,40.2,22.1,74,157,458,OFF,electrical/clothing,0,21,30
0:21:32,40.2,22.1,74,159,457,OFF,electrical/clothing,0,21,32
0:21:34,40.2,22.1,74,162,458,OFF,electrical/clothing,0,21,34
0:21:36,40.2,22.1,74,165,461,OFF,electrical/clothing,0,21,36
0:21:38,40.2,22.1,74,156,450,OFF,electrical/clothing,0,21,38
0:21:40,40.2,22.1,74,166,457,OFF,electrical/clothing,0,21,40
0:21:42,40.3,22.1,74,166,465,OFF,electrical/clothing,0,21,42
0:21:44,40.3,22.1,74,164,467,OFF,electrical/clothing,0,21,44
0:21:46,40.3,22.1,75,160,459,OFF,electrical/clothing,0,21,46
0:21:48,40.3,22.1,75,163,467,OFF,electrical/clothing,0,21,48
0:21:50,40.4,22.1,74,166,470,OFF,electrical/clothing,0,21,50
0:21:52,40.4,22.1,75,165,459,OFF,electrical/clothing,0,21,52
0:21:54,40.4,22.0,74,168,471,OFF,electrical/clothing,0,21,54
0:21:56,40.5,22.1,74,169,474,OFF,electrical/clothing,0,21,56
0:21:58,40.5,22.1,75,167,468,OFF,electrical/clothing,0,21,58
0:22:00,40.5,22.1,75,169,461,OFF,electrical/clothing,0,22,0
0:22:02,40.5,22.1,74,164,463,OFF,electrical/clothing,0,22,2
0:22:04,40.4,22.0,75,167,464,OFF,electrical/clothing,0,22,4
0:22:06,40.4,22.0,74,172,472,OFF,electrical/clothing,0,22,6
0:22:08,40.5,22.1,75,168,464,OFF,electrical/clothing,0,22,8
0:22:10,40.5,22.1,74,173,460,OFF,electrical/clothing,0,22,10
0:22:12,40.5,22.0,74,178,467,OFF,electrical/clothing,0,22,12
0:22:14,40.5,22.0,74,173,465,OFF,electrical/clothing,0,22,14
0:22:16,40.6,22.0,75,171,462,OFF,electrical/clothing,0,22,16
0:22:18,40.6,22.0,75,169,459,OFF,electrical/clothing,0,22,18
0:22:20,40.5,22.0,75,174,467,OFF,electrical/clothing,0,22,20
0:22:22,40.5,22.0,75,179,475,OFF,electrical/clothing,0,22,22
0:22:24,40.5,22.0,75,179,469,OFF,electrical/clothing,0,22,24
0:22:26,40.6,22.0,75,181,466,OFF,electrical/clothing,0,22,26
0:22:28,40.6,22.0,75,180,475,OFF,electrical/clothing,0,22,28
0:22:30,40.6,22.0,75,174,471,OFF,electrical/clothing,0,22,30
0:22:32,40.7,22.0,74,178,467,OFF,electrical/clothing,0,22,32
0:22:34,40.7,22.0,74,174,466,OFF,electrical/clothing,0,22,34
0:22:36,40.7,22.0,75,180,458,OFF,electrical/clothing,0,22,36
0:22:38,40.7,22.0,74,171,452,OFF,electrical/clothing,0,22,38
0:22:40,40.7,22.0,75,177,459,OFF,electrical/clothing,0,22,40
0:22:42,40.6,22.0,75,175,462,OFF,electrical/clothing,0,22,42
0:22:44,40.6,22.0,75,177,466,OFF,electrical/clothing,0,22,44
0:22:46,40.6,22.0,75,179,468,OFF,electrical/clothing,0,22,46
0:22:48,40.7,22.0,74,183,465,OFF,electrical/clothing,0,22,48
0:22:50,40.7,22.0,75,174,449,OFF,electrical/clothing,0,22,50
0:22:52,40.7,22.0,74,179,469,OFF,electrical/clothing,0,22,52
0:22:54,40.8,22.0,75,177,459,OFF,electrical/clothing,0,22,54
0:22:56,40.8,22.0,75,178,465,OFF,electrical/clothing,0,22,56
0:22:58,40.8,22.0,75,177,466,OFF,electrical/clothing,0,22,58
0:23:00,40.8,22.0,76,182,471,OFF,electrical/clothing,0,23,0
0:23:02,40.9,22.0,75,182,468,OFF,electrical/clothing,0,23,2
0:23:04,40.9,22.0,75,178,465,OFF,electrical/clothing,0,23,4
0:23:06,40.9,22.0,75,184,470,OFF,electrical/clothing,0,23,6
0:23:08,41.0,22.0,75,180,466,OFF,electrical/clothing,0,23,8
0:23:10,41.0,22.0,75,176,461,OFF,electrical/clothing,0,23,10
0:23:12,41.0,22.0,75,179,468,OFF,electrical/clothing,0,23,12
0:23:14,41.0,22.0,75,177,467,OFF,electrical/clothing,0,23,14
0:23:16,41.0,22.0,75,178,471,OFF,electrical/clothing,0,23,16
0:23:18,41.0,22.0,75,181,470,OFF,electrical/clothing,0,23,18
0:23:20,41.0,22.0,75,176,471,OFF,electrical/clothing,0,23,20
0:23:22,41.0,22.0,75,187,472,OFF,electrical/clothing,0,23,22
0:23:24,41.0,22.0,75,183,466,OFF,electrical/clothing,0,23,24
0:23:26,41.0,22.0,75,178,467,OFF,electrical/clothing,0,23,26
0:23:28,40.9,22.0,75,180,467,OFF,electrical/clothing,0,23,28
0:23:30,41.0,22.0,75,181,463,OFF,electrical/clothing,0,23,30
0:23:32,41.0,22.0,75,176,458,OFF,electrical/clothing,0,23,32
0:23:34,41.0,22.0,75,178,461,OFF,electrical/clothing,0,23,34
0:23:36,40.9,22.0,76,177,462,OFF,electrical/clothing,0,23,36
0:23:38,40.9,22.0,75,182,471,OFF,electrical/clothing,0,23,38
0:23:40,40.9,21.9,75,179,469,OFF,electrical/clothing,0,23,40
0:23:42,41.0,22.0,75,181,467,OFF,electrical/clothing,0,23,42
0:23:44,41.0,21.9,75,175,465,OFF,electrical/clothing,0,23,44
0:23:46,41.1,22.0,75,181,467,OFF,electrical/clothing,0,23,46
0:23:48,41.1,21.9,76,178,468,OFF,electrical/clothing,0,23,48
0:23:50,41.1,21.9,75,173,451,OFF,electrical/clothing,0,23,50
0:23:52,41.1,22.0,76,171,455,OFF,electrical/clothing,0,23,52
0:23:54,41.1,21.9,75,172,463,OFF,electrical/clothing,0,23,54
0:23:56,41.0,21.9,76,178,461,OFF,electrical/clothing,0,23,56
0:23:58,41.0,21.9,76,178,462,OFF,electrical/clothing,0,23,58
0:24:00,41.0,21.9,76,175,467,OFF,electrical/clothing,0,24,0
0:24:02,41.1,22.0,75,180,465,OFF,electrical/clothing,0,24,2
0:24:04,41.0,21.9,75,171,450,OFF,electrical/clothing,0,24,4
0:24:06,41.1,21.9,75,179,455,OFF,electrical/clothing,0,24,6
0:24:08,41.1,21.9,76,171,453,OFF,electrical/clothing,0,24,8
0:24:10,41.0,21.9,75,182,462,OFF,electrical/clothing,0,24,10
0:24:12,41.0,21.9,75,180,455,OFF,electrical/clothing,0,24,12
0:24:14,41.0,21.9,75,176,453,OFF,electrical/clothing,0,24,14
0:24:16,41.0,21.9,76,176,458,OFF,electrical/clothing,0,24,16
0:24:18,41.1,21.9,76,175,454,OFF,electrical/clothing,0,24,18
0:24:20,41.1,21.9,76,180,458,OFF,electrical/clothing,0,24,20
0:24:22,41.1,21.9,75,176,456,OFF,electrical/clothing,0,24,22
0:24:24,41.2,21.9,76,174,447,OFF,electrical/clothing,0,24,24
0:24:26,41.2,21.9,76,171,455,OFF,electrical/clothing,0,24,26
