Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Status,Cause
64.8,20.8,85,4,400,0,0,electrical/clothing
64.8,20.8,84,6,400,0,0,electrical/clothing
64.8,20.8,85,4,400,0,0,electrical/clothing
64.8,20.8,85,0,400,0,0,electrical/clothing
64.8,20.8,85,5,400,0,0,electrical/clothing
64.8,20.8,85,5,400,0,0,electrical/clothing
64.8,20.8,85,3,400,0,0,electrical/clothing
64.8,20.8,85,4,400,0,0,electrical/clothing
64.8,20.8,84,2,400,0,0,electrical/clothing
64.8,20.8,85,2,400,0,0,electrical/clothing
64.8,20.8,85,0,400,0,0,electrical/clothing
64.8,20.8,85,3,400,0,0,electrical/clothing
64.8,20.8,85,1,400,0,0,electrical/clothing
64.8,20.8,85,1,400,0,0,electrical/clothing
64.8,20.8,84,0,400,0,0,electrical/clothing
64.8,20.8,85,0,400,0,0,electrical/clothing
64.8,20.8,85,6,400,0,0,electrical/clothing
64.8,20.8,85,1,400,0,0,electrical/clothing
64.8,20.8,85,2,400,0,0,electrical/clothing
64.8,20.8,85,4,400,0,0,electrical/clothing
64.8,20.8,85,3,400,0,0,electrical/clothing
64.8,20.8,84,2,400,0,0,electrical/clothing
64.8,20.7,85,5,400,0,0,electrical/clothing
64.8,20.7,85,8,405,0,0,electrical/clothing
64.8,20.7,85,7,400,0,0,electrical/clothing
64.8,20.7,85,9,400,0,0,electrical/clothing
64.8,20.7,85,6,400,0,0,electrical/clothing
64.8,20.7,85,8,400,0,0,electrical/clothing
64.8,20.7,85,1,400,0,0,electrical/clothing
64.8,20.7,85,6,400,0,0,electrical/clothing
64.8,20.7,84,7,400,0,0,electrical/clothing
64.8,20.7,85,9,403,0,0,electrical/clothing
64.8,20.7,85,7,400,0,0,electrical/clothing
64.8,20.7,85,7,400,0,0,electrical/clothing
64.8,20.7,85,5,400,0,0,electrical/clothing
64.8,20.7,85,7,400,0,0,electrical/clothing
64.8,20.7,85,11,401,0,0,electrical/clothing
64.8,20.7,85,13,400,0,0,electrical/clothing
64.8,20.7,85,8,400,0,0,electrical/clothing
64.8,20.7,85,5,400,0,0,electrical/clothing
64.8,20.7,85,3,400,0,0,electrical/clothing
64.8,20.7,85,3,400,0,0,electrical/clothing
64.8,20.7,85,11,400,0,0,electrical/clothing
64.8,20.7,85,11,400,0,0,electrical/clothing
64.8,20.7,84,4,400,0,0,electrical/clothing
64.9,20.7,85,11,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,1,400,0,0,electrical/clothing
64.9,20.7,85,4,400,0,0,electrical/clothing
64.9,20.7,85,3,400,0,0,electrical/clothing
64.9,20.7,85,5,400,0,0,electrical/clothing
64.9,20.7,85,4,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,7,400,0,0,electrical/clothing
64.9,20.7,85,0,400,0,0,electrical/clothing
64.9,20.7,85,0,400,0,0,electrical/clothing
64.9,20.7,85,4,400,0,0,electrical/clothing
64.9,20.7,85,5,400,0,0,electrical/clothing
64.9,20.7,85,5,400,0,0,electrical/clothing
64.9,20.7,85,5,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,4,400,0,0,electrical/clothing
64.9,20.7,85,5,400,0,0,electrical/clothing
64.9,20.7,85,1,400,0,0,electrical/clothing
64.9,20.7,85,3,400,0,0,electrical/clothing
64.9,20.7,85,7,400,0,0,electrical/clothing
64.9,20.7,85,7,400,0,0,electrical/clothing
64.9,20.7,85,0,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,4,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,12,400,0,0,electrical/clothing
64.9,20.7,85,11,400,0,0,electrical/clothing
64.9,20.7,85,4,400,0,0,electrical/clothing
64.9,20.7,85,4,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,7,400,0,0,electrical/clothing
64.9,20.7,85,2,400,0,0,electrical/clothing
64.9,20.7,85,5,400,0,0,electrical/clothing
64.9,20.7,85,2,400,0,0,electrical/clothing
64.9,20.7,85,0,400,0,0,electrical/clothing
64.9,20.7,85,0,400,0,0,electrical/clothing
64.9,20.7,85,0,400,0,0,electrical/clothing
64.9,20.7,85,3,400,0,0,electrical/clothing
64.9,20.7,85,3,400,0,0,electrical/clothing
64.9,20.7,85,1,400,0,0,electrical/clothing
64.9,20.7,85,0,400,0,0,electrical/clothing
64.9,20.7,85,4,400,0,0,electrical/clothing
64.9,20.7,85,0,400,0,0,electrical/clothing
64.9,20.7,85,3,400,0,0,electrical/clothing
64.9,20.7,85,2,400,0,0,electrical/clothing
64.9,20.7,85,7,400,0,0,electrical/clothing
64.9,20.7,85,4,400,0,0,electrical/clothing
64.9,20.7,85,3,400,0,0,electrical/clothing
64.9,20.7,85,2,400,0,0,electrical/clothing
64.9,20.7,86,8,400,0,0,electrical/clothing
64.9,20.7,86,0,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,8,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
64.9,20.7,85,6,400,0,0,electrical/clothing
65.0,20.7,86,1,400,0,0,electrical/clothing
65.0,20.7,85,1,400,0,0,electrical/clothing
64.9,20.7,85,7,400,0,0,electrical/clothing
64.9,20.7,85,3,400,0,0,electrical/clothing
64.9,20.7,85,0,400,0,0,electrical/clothing
64.9,20.7,86,3,400,0,0,electrical/clothing
65.0,20.7,85,2,400,0,0,electrical/clothing
65.0,20.7,86,0,400,0,0,electrical/clothing
65.0,20.7,86,4,400,0,0,electrical/clothing
65.0,20.7,85,9,400,0,0,electrical/clothing
65.0,20.7,86,2,400,0,0,electrical/clothing
65.0,20.7,85,0,400,0,0,electrical/clothing
65.0,20.7,85,8,400,0,0,electrical/clothing
65.0,20.7,85,6,400,0,0,electrical/clothing
65.0,20.7,85,12,400,0,0,electrical/clothing
65.0,20.7,85,5,400,0,0,electrical/clothing
65.0,20.7,85,7,400,0,0,electrical/clothing
65.0,20.7,86,6,400,0,0,electrical/clothing
65.0,20.7,85,6,400,0,0,electrical/clothing
65.0,20.7,86,6,400,0,0,electrical/clothing
65.1,20.7,86,8,400,0,0,electrical/clothing
65.1,20.7,86,8,400,0,0,electrical/clothing
65.1,20.7,85,10,400,0,0,electrical/clothing
65.1,20.7,85,9,400,0,0,electrical/clothing
65.1,20.7,85,10,400,0,0,electrical/clothing
65.1,20.7,85,5,400,0,0,electrical/clothing
65.1,20.7,86,11,400,0,0,electrical/clothing
65.1,20.7,85,7,400,0,0,electrical/clothing
65.1,20.7,85,13,400,0,0,electrical/clothing
65.1,20.7,85,13,400,0,0,electrical/clothing
65.1,20.7,85,8,400,0,0,electrical/clothing
65.1,20.7,86,6,400,0,0,electrical/clothing
65.1,20.7,85,11,400,0,0,electrical/clothing
65.1,20.7,86,12,400,0,0,electrical/clothing
65.1,20.7,86,9,400,0,0,electrical/clothing
65.1,20.7,85,9,400,0,0,electrical/clothing
65.1,20.7,85,13,400,0,0,electrical/clothing
65.1,20.7,85,6,400,0,0,electrical/clothing
65.1,20.7,85,7,400,0,0,electrical/clothing
65.1,20.7,85,12,400,0,0,electrical/clothing
65.1,20.7,86,8,400,0,0,electrical/clothing
65.1,20.7,85,5,400,0,0,electrical/clothing
65.1,20.7,86,12,400,0,0,electrical/clothing
65.1,20.7,86,7,400,0,0,electrical/clothing
65.1,20.7,85,11,400,0,0,electrical/clothing
65.1,20.7,85,10,400,0,0,electrical/clothing
65.1,20.7,85,11,400,0,0,electrical/clothing
65.1,20.7,85,8,400,0,0,electrical/clothing
65.1,20.7,86,12,400,0,0,electrical/clothing
65.1,20.7,86,11,400,0,0,electrical/clothing
65.1,20.7,85,9,400,0,0,electrical/clothing
65.1,20.7,86,7,400,0,0,electrical/clothing
65.1,20.7,85,7,400,0,0,electrical/clothing
65.1,20.7,85,8,400,0,0,electrical/clothing
65.1,20.7,86,8,400,0,0,electrical/clothing
65.1,20.7,85,4,400,0,0,electrical/clothing
65.1,20.7,85,9,400,0,0,electrical/clothing
65.1,20.7,86,1,400,0,0,electrical/clothing
65.1,20.7,85,2,400,0,0,electrical/clothing
65.2,20.7,86,4,400,0,0,electrical/clothing
65.2,20.7,86,4,400,0,0,electrical/clothing
65.2,20.7,86,5,400,0,0,electrical/clothing
65.2,20.7,85,12,400,0,0,electrical/clothing
65.1,20.7,85,8,400,0,0,electrical/clothing
65.1,20.7,86,4,400,0,0,electrical/clothing
65.1,20.7,86,8,401,0,0,electrical/clothing
65.1,20.7,86,6,400,0,0,electrical/clothing
65.1,20.7,86,5,400,0,0,electrical/clothing
65.2,20.7,86,8,402,0,0,electrical/clothing
65.2,20.7,86,5,400,0,0,electrical/clothing
65.2,20.7,86,10,400,0,0,electrical/clothing
65.2,20.7,86,11,400,0,0,electrical/clothing
65.2,20.7,85,4,400,0,0,electrical/clothing
65.2,20.7,86,3,400,0,0,electrical/clothing
65.2,20.7,85,7,400,0,0,electrical/clothing
65.2,20.7,86,10,400,0,0,electrical/clothing
65.2,20.7,86,4,400,0,0,electrical/clothing
65.2,20.7,86,7,400,0,0,electrical/clothing
65.2,20.7,86,5,401,0,0,electrical/clothing
65.2,20.7,86,6,400,0,0,electrical/clothing
65.2,20.7,86,6,400,0,0,electrical/clothing
65.2,20.7,86,6,403,0,0,electrical/clothing
65.2,20.7,86,8,400,0,0,electrical/clothing
65.2,20.7,86,10,400,0,0,electrical/clothing
65.2,20.7,86,6,400,0,0,electrical/clothing
65.2,20.7,86,5,402,0,0,electrical/clothing
65.2,20.7,86,6,400,0,0,electrical/clothing
65.2,20.7,86,6,400,0,0,electrical/clothing
65.2,20.7,86,4,400,0,0,electrical/clothing
65.2,20.7,86,3,400,0,0,electrical/clothing
65.2,20.7,86,6,400,0,0,electrical/clothing
65.2,20.7,86,9,403,0,0,electrical/clothing
65.2,20.7,86,5,400,0,0,electrical/clothing
65.2,20.7,85,11,401,0,0,electrical/clothing
65.2,20.7,86,5,400,0,0,electrical/clothing
65.2,20.7,86,10,400,0,0,electrical/clothing
65.2,20.7,86,7,400,0,0,electrical/clothing
65.2,20.7,86,9,400,0,0,electrical/clothing
65.2,20.7,85,4,400,0,0,electrical/clothing
65.2,20.7,86,2,400,0,0,electrical/clothing
65.2,20.7,86,3,400,0,0,electrical/clothing
65.2,20.7,86,6,402,0,0,electrical/clothing
65.2,20.7,86,9,400,0,0,electrical/clothing
65.2,20.7,86,4,400,0,0,electrical/clothing
65.2,20.7,85,6,403,0,0,electrical/clothing
65.2,20.7,85,10,400,0,0,electrical/clothing
65.2,20.7,86,9,403,0,0,electrical/clothing
65.2,20.7,86,9,407,0,0,electrical/clothing
65.2,20.7,86,7,400,0,0,electrical/clothing
65.2,20.7,86,12,400,0,0,electrical/clothing
65.2,20.7,86,6,400,0,0,electrical/clothing
65.2,20.7,86,3,400,0,0,electrical/clothing
65.2,20.7,86,5,401,0,0,electrical/clothing
65.2,20.7,86,8,400,0,0,electrical/clothing
65.2,20.7,86,11,401,0,0,electrical/clothing
65.2,20.7,86,10,400,0,0,electrical/clothing
65.2,20.7,86,7,400,0,0,electrical/clothing
65.2,20.7,86,5,400,0,0,electrical/clothing
65.3,20.7,86,2,400,0,0,electrical/clothing
65.3,20.7,86,2,400,0,0,electrical/clothing
65.3,20.7,86,3,400,0,0,electrical/clothing
65.3,20.7,86,11,400,0,0,electrical/clothing
65.3,20.7,86,1,400,0,0,electrical/clothing
65.3,20.7,86,3,400,0,0,electrical/clothing
65.3,20.7,86,6,401,0,0,electrical/clothing
65.3,20.7,85,2,400,0,0,electrical/clothing
65.3,20.7,86,0,400,0,0,electrical/clothing
65.3,20.7,86,2,400,0,0,electrical/clothing
65.3,20.7,86,4,400,0,0,electrical/clothing
65.3,20.7,86,1,400,0,0,electrical/clothing
65.3,20.7,86,6,412,0,0,electrical/clothing
65.3,20.7,86,7,400,0,0,electrical/clothing
65.3,20.7,85,7,400,0,0,electrical/clothing
65.3,20.7,86,6,405,0,0,electrical/clothing
65.2,20.6,86,1,400,0,0,electrical/clothing
65.2,20.6,86,9,404,0,0,electrical/clothing
65.3,20.7,85,7,400,0,0,electrical/clothing
65.3,20.7,86,6,400,0,0,electrical/clothing
65.3,20.7,86,6,400,0,0,electrical/clothing
65.3,20.7,86,0,400,0,0,electrical/clothing
65.3,20.7,86,3,400,0,0,electrical/clothing
65.3,20.7,86,0,400,0,0,electrical/clothing
65.3,20.7,86,2,400,0,0,electrical/clothing
65.3,20.7,86,4,402,0,0,electrical/clothing
65.3,20.7,86,9,400,0,0,electrical/clothing
65.3,20.7,86,3,400,0,0,electrical/clothing
65.2,20.7,85,1,400,0,0,electrical/clothing
65.2,20.7,86,3,400,0,0,electrical/clothing
65.2,20.7,86,9,400,0,0,electrical/clothing
65.2,20.7,86,5,400,0,0,electrical/clothing
65.2,20.6,86,2,400,0,0,electrical/clothing
65.2,20.6,86,4,401,0,0,electrical/clothing
65.2,20.7,86,4,400,0,0,electrical/clothing
65.2,20.7,86,4,400,0,0,electrical/clothing
65.3,20.7,86,2,400,0,0,electrical/clothing
65.3,20.7,86,4,400,0,0,electrical/clothing
65.3,20.7,86,1,400,0,0,electrical/clothing
65.2,20.6,86,6,400,0,0,electrical/clothing
65.2,20.6,86,3,400,0,0,electrical/clothing
65.2,20.6,86,0,403,0,0,electrical/clothing
65.2,20.6,86,5,400,0,0,electrical/clothing
65.3,20.7,86,0,400,0,0,electrical/clothing
65.3,20.7,86,13,407,0,0,electrical/clothing
65.2,20.6,86,6,400,0,0,electrical/clothing
65.2,20.6,86,8,400,0,0,electrical/clothing
65.2,20.6,86,10,400,0,0,electrical/clothing
65.2,20.6,86,7,400,0,0,electrical/clothing
65.2,20.6,86,6,403,0,0,electrical/clothing
65.2,20.6,86,5,403,0,0,electrical/clothing
65.2,20.6,86,5,400,0,0,electrical/clothing
65.2,20.6,86,12,407,0,0,electrical/clothing
65.2,20.6,86,13,405,0,0,electrical/clothing
65.2,20.6,86,10,403,0,0,electrical/clothing
65.3,20.7,86,9,400,0,0,electrical/clothing
65.3,20.7,86,13,400,0,0,electrical/clothing
65.3,20.6,86,10,400,0,0,electrical/clothing
65.3,20.6,86,8,400,0,0,electrical/clothing
65.2,20.6,86,6,403,0,0,electrical/clothing
65.2,20.6,86,11,400,0,0,electrical/clothing
65.3,20.6,86,8,404,0,0,electrical/clothing
65.3,20.6,86,10,400,0,0,electrical/clothing
65.3,20.6,86,9,402,0,0,electrical/clothing
65.3,20.6,86,9,400,0,0,electrical/clothing
65.3,20.6,86,8,400,0,0,electrical/clothing
65.3,20.6,86,14,403,0,0,electrical/clothing
65.3,20.6,86,11,402,0,0,electrical/clothing
65.3,20.6,86,7,400,0,0,electrical/clothing
65.3,20.6,86,9,404,0,0,electrical/clothing
65.3,20.6,86,13,400,0,0,electrical/clothing
65.3,20.6,87,9,402,0,0,electrical/clothing
65.3,20.6,87,11,400,0,0,electrical/clothing
65.3,20.6,86,10,405,0,0,electrical/clothing
65.3,20.6,87,11,405,0,0,electrical/clothing
65.3,20.6,87,8,407,0,0,electrical/clothing
65.3,20.6,86,11,403,0,0,electrical/clothing
65.3,20.6,86,14,406,0,0,electrical/clothing
65.3,20.6,86,10,405,0,0,electrical/clothing
65.3,20.6,87,9,400,0,0,electrical/clothing
65.3,20.7,86,7,400,0,0,electrical/clothing
65.3,20.7,86,13,402,0,0,electrical/clothing
65.3,20.7,86,5,400,0,0,electrical/clothing
65.3,20.7,86,8,400,0,0,electrical/clothing
65.3,20.6,87,4,404,0,0,electrical/clothing
65.3,20.6,86,3,405,0,0,electrical/clothing
65.3,20.6,87,10,405,0,0,electrical/clothing
65.3,20.6,86,17,411,0,0,electrical/clothing
65.3,20.6,86,14,400,0,0,electrical/clothing
65.3,20.6,87,9,407,0,0,electrical/clothing
65.3,20.6,86,5,400,0,0,electrical/clothing
65.3,20.6,87,10,403,0,0,electrical/clothing
65.3,20.6,87,11,402,0,0,electrical/clothing
65.3,20.6,86,11,400,0,0,electrical/clothing
65.3,20.6,87,4,400,0,0,electrical/clothing
65.3,20.6,87,7,400,0,0,electrical/clothing
65.3,20.6,87,8,400,0,0,electrical/clothing
65.3,20.6,87,12,400,0,0,electrical/clothing
65.3,20.6,87,6,400,0,0,electrical/clothing
65.3,20.6,87,5,403,0,0,electrical/clothing
65.3,20.6,87,3,400,0,0,electrical/clothing
65.3,20.6,87,6,403,0,0,electrical/clothing
65.3,20.6,87,12,406,0,0,electrical/clothing
65.3,20.6,87,14,406,0,0,electrical/clothing
65.3,20.6,86,13,401,0,0,electrical/clothing
65.3,20.6,87,5,409,0,0,electrical/clothing
65.3,20.6,86,8,409,0,0,electrical/clothing
65.3,20.6,87,11,407,0,0,electrical/clothing
65.3,20.6,87,9,404,0,0,electrical/clothing
65.3,20.6,87,15,403,0,0,electrical/clothing
65.3,20.6,86,14,400,0,0,electrical/clothing
65.3,20.6,87,7,400,0,0,electrical/clothing
65.4,20.7,87,6,400,0,0,electrical/clothing
65.4,20.7,87,10,400,0,0,electrical/clothing
65.3,20.6,87,12,400,0,0,electrical/clothing
65.3,20.6,87,10,400,0,0,electrical/clothing
65.3,20.6,86,11,400,0,0,electrical/clothing
65.3,20.6,87,11,401,0,0,electrical/clothing
65.3,20.6,87,7,400,0,0,electrical/clothing
65.3,20.6,87,10,400,0,0,electrical/clothing
65.3,20.6,87,7,400,0,0,electrical/clothing
65.3,20.6,87,7,401,0,0,electrical/clothing
65.3,20.6,87,8,400,0,0,electrical/clothing
65.3,20.6,86,7,400,0,0,electrical/clothing
65.3,20.6,87,7,400,0,0,electrical/clothing
65.3,20.6,87,10,406,0,0,electrical/clothing
65.3,20.6,87,5,400,0,0,electrical/clothing
65.3,20.6,87,5,402,0,0,electrical/clothing
65.3,20.6,87,11,404,0,0,electrical/clothing
65.3,20.6,86,9,404,0,0,electrical/clothing
65.3,20.6,87,11,400,0,0,electrical/clothing
65.3,20.6,87,7,400,0,0,electrical/clothing
65.3,20.6,86,9,400,0,0,electrical/clothing
65.3,20.6,86,11,400,0,0,electrical/clothing
65.3,20.6,87,11,400,0,0,electrical/clothing
65.3,20.6,87,9,400,0,0,electrical/clothing
65.3,20.6,87,7,400,0,0,electrical/clothing
65.3,20.6,87,11,400,0,0,electrical/clothing
65.4,20.7,87,2,400,0,0,electrical/clothing
65.4,20.7,87,6,400,0,0,electrical/clothing
65.4,20.6,87,9,400,0,0,electrical/clothing
65.4,20.6,87,4,400,0,0,electrical/clothing
65.4,20.6,87,0,400,0,0,electrical/clothing
65.4,20.6,87,11,400,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,87,2,400,0,0,electrical/clothing
65.3,20.6,86,4,400,0,0,electrical/clothing
65.3,20.6,86,7,400,0,0,electrical/clothing
65.3,20.6,87,8,400,0,0,electrical/clothing
65.3,20.6,86,2,400,0,0,electrical/clothing
65.3,20.6,87,7,400,0,0,electrical/clothing
65.3,20.6,87,11,400,0,0,electrical/clothing
65.4,20.6,87,7,400,0,0,electrical/clothing
65.4,20.6,87,6,400,0,0,electrical/clothing
65.4,20.6,86,6,401,0,0,electrical/clothing
65.4,20.6,87,4,400,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,87,9,400,0,0,electrical/clothing
65.4,20.6,87,6,400,0,0,electrical/clothing
65.4,20.6,87,5,400,0,0,electrical/clothing
65.4,20.6,87,0,400,0,0,electrical/clothing
65.4,20.6,86,7,400,0,0,electrical/clothing
65.4,20.6,87,14,405,0,0,electrical/clothing
65.4,20.6,87,3,400,0,0,electrical/clothing
65.4,20.6,87,9,400,0,0,electrical/clothing
65.4,20.6,87,7,400,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,87,4,400,0,0,electrical/clothing
65.4,20.6,87,11,400,0,0,electrical/clothing
65.4,20.6,86,9,400,0,0,electrical/clothing
65.4,20.6,87,8,400,0,0,electrical/clothing
65.4,20.6,87,4,400,0,0,electrical/clothing
65.4,20.6,87,4,400,0,0,electrical/clothing
65.4,20.6,87,7,400,0,0,electrical/clothing
65.4,20.6,87,8,405,0,0,electrical/clothing
65.4,20.6,87,3,401,0,0,electrical/clothing
65.5,20.7,87,5,400,0,0,electrical/clothing
65.5,20.7,87,0,400,0,0,electrical/clothing
65.4,20.6,87,5,404,0,0,electrical/clothing
65.4,20.6,87,4,400,0,0,electrical/clothing
65.4,20.6,87,6,404,0,0,electrical/clothing
65.4,20.6,87,14,407,0,0,electrical/clothing
65.4,20.6,87,0,400,0,0,electrical/clothing
65.4,20.6,87,7,400,0,0,electrical/clothing
65.4,20.6,87,9,400,0,0,electrical/clothing
65.4,20.6,87,8,400,0,0,electrical/clothing
65.4,20.6,87,10,410,0,0,electrical/clothing
65.4,20.6,87,10,403,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,87,8,400,0,0,electrical/clothing
65.4,20.6,87,9,403,0,0,electrical/clothing
65.4,20.6,87,9,400,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,87,13,401,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,87,14,401,0,0,electrical/clothing
65.4,20.6,87,14,411,0,0,electrical/clothing
65.4,20.6,87,14,401,0,0,electrical/clothing
65.4,20.6,87,8,400,0,0,electrical/clothing
65.4,20.6,87,13,401,0,0,electrical/clothing
65.4,20.6,87,13,400,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,87,8,400,0,0,electrical/clothing
65.4,20.6,87,12,400,0,0,electrical/clothing
65.4,20.6,87,9,403,0,0,electrical/clothing
65.4,20.6,87,16,400,0,0,electrical/clothing
65.4,20.6,88,10,400,0,0,electrical/clothing
65.4,20.6,87,13,400,0,0,electrical/clothing
65.4,20.6,87,7,400,0,0,electrical/clothing
65.4,20.6,87,16,400,0,0,electrical/clothing
65.4,20.6,87,11,400,0,0,electrical/clothing
65.4,20.6,87,11,400,0,0,electrical/clothing
65.4,20.6,87,9,400,0,0,electrical/clothing
65.4,20.6,87,13,400,0,0,electrical/clothing
65.4,20.7,87,6,400,0,0,electrical/clothing
65.4,20.7,87,12,400,0,0,electrical/clothing
65.4,20.6,87,12,400,0,0,electrical/clothing
65.4,20.6,88,14,400,0,0,electrical/clothing
65.4,20.6,87,14,400,0,0,electrical/clothing
65.4,20.6,87,9,405,0,0,electrical/clothing
65.4,20.6,87,8,400,0,0,electrical/clothing
65.4,20.6,87,11,400,0,0,electrical/clothing
65.4,20.6,87,7,400,0,0,electrical/clothing
65.4,20.6,87,9,400,0,0,electrical/clothing
65.4,20.6,87,6,400,0,0,electrical/clothing
65.4,20.6,88,7,400,0,0,electrical/clothing
65.4,20.6,88,13,401,0,0,electrical/clothing
65.4,20.6,87,11,400,0,0,electrical/clothing
65.4,20.6,87,4,400,0,0,electrical/clothing
65.4,20.6,87,10,403,0,0,electrical/clothing
65.4,20.6,87,10,401,0,0,electrical/clothing
65.4,20.6,88,8,400,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,88,7,400,0,0,electrical/clothing
65.4,20.6,87,6,400,0,0,electrical/clothing
65.4,20.6,87,12,400,0,0,electrical/clothing
65.4,20.6,87,8,400,0,0,electrical/clothing
65.4,20.6,88,7,400,0,0,electrical/clothing
65.4,20.6,87,7,400,0,0,electrical/clothing
65.4,20.6,88,10,400,0,0,electrical/clothing
65.4,20.6,87,0,400,0,0,electrical/clothing
65.4,20.6,88,7,400,0,0,electrical/clothing
65.4,20.6,88,7,400,0,0,electrical/clothing
65.4,20.6,87,6,400,0,0,electrical/clothing
65.4,20.6,88,7,400,0,0,electrical/clothing
65.4,20.6,87,7,400,0,0,electrical/clothing
65.4,20.6,87,10,400,0,0,electrical/clothing
65.4,20.6,87,7,400,0,0,electrical/clothing
65.4,20.6,88,4,400,0,0,electrical/clothing
65.4,20.6,88,13,400,0,0,electrical/clothing
65.4,20.6,87,3,400,0,0,electrical/clothing
65.4,20.6,87,11,400,0,0,electrical/clothing
65.4,20.6,88,9,400,0,0,electrical/clothing
65.4,20.6,87,8,402,0,0,electrical/clothing
65.4,20.6,88,6,400,0,0,electrical/clothing
65.4,20.6,88,6,402,0,0,electrical/clothing
65.4,20.6,87,6,400,0,0,electrical/clothing
65.4,20.6,88,9,401,0,0,electrical/clothing
65.4,20.6,88,11,400,0,0,electrical/clothing
65.4,20.6,87,13,405,0,0,electrical/clothing
